"","OP_CODE","YEAR","VESSEL","SURVEY","BEST_LAT_DD","BEST_DEPTH_M","AREA_SWEPT_MSQ","arrowtooth","aurora","bocaccio","canary","chilipepper","cowcod","darkblotched","Dover","English","greenspotted","greenstriped","halfbanded","hake","LST","petrale","POP","redbanded","rosethorn","rougheye","sablefish","sanddab","sharpchin","shortbelly","dogfish","SST","widow","yelloweye","yellowtail"
"4453",200703017109,2007,17,3,41.4719075,247.4597,22773.8519925,14.2,0,0,0,0,0,34.05,71.85,0,0,7.85,0,0.95,0,0,0,3.05,0.65,0,60.4,0,1.05,0,2.1,18.5,2.35,0,0
"4454",200703017110,2007,17,3,41.30152625,297.1866,18072.06760799,8.9,0,0,0,0,0,14.95,104.65,0,0,0.14,0,19.25,0,0,1,0.1,0,0,34.15,0,0,0,1.56,2.5,0,0,0
"4455",200703017111,2007,17,3,40.7986025,427.5001,23659.54819569,5.6,6.5,0,0,0,0,0,87.95,0,0,0,0,2.8,0,0,0.7,0,0,0,25.8,0,0,0,0,2.65,0,0,0
"4456",200703017113,2007,17,3,40.717443939394,172.9518,18582.98280223,12.6,0,0,0,7.66,0,106.68,317.57,0.7,0,7.85,0,68.45,0,0,1,0,0,0,32.75,0,0,0.26,68,0.08,1.05,0,0
"4457",200703017114,2007,17,3,40.601925757576,153.7559,13997.868248,0,0,7,324.72,4.3,0,0,4.95,0,39.64,10.35,0,0,0,0,0,0,5.05,0,4.85,0,2.7,0,0,0,0,7.45,0
"4458",200703017115,2007,17,3,40.467475757576,88.2177,14933.90310237,0,0,0,25.85,0,0,0,1.05,1.3,0,0.95,0,0,0,0.46,0,0,0,0,0,5.33,0,0,0,0,1.7,4.05,472.7
"4459",200703017116,2007,17,3,40.247021428571,538.0913,16153.623195,0,0.92,0,0,0,0,0.58,79.05,0,0,0,0,0.22,12.85,0,0,0,0,0,32.1,0,0,0,0,7.55,0,0,0
"4460",200703017117,2007,17,3,40.250763636364,617.8144,21474.6989825,0,0,0,0,0,0,0,21.4,0,0,0,0,0.22,50.75,0,0,0,0,0,50.25,0,0,0,0,22.7,0,0,0
"4461",200703017118,2007,17,3,40.266475757576,1236.7774,24602.05594924,0,0,0,0,0,0,0,0.48,0,0,0,0,0,20.55,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0
"4462",200703017119,2007,17,3,40.068096969697,933.1975,17639.2431,0,0,0,0,0,0,0,32.85,0,0,0,0,0,95.95,0,0,0,0,0,18.45,0,0,0,0,2.15,0,0,0
"4463",200703017120,2007,17,3,40.108839393939,144.9029,17225.8631025,0,0,0,0,9.35,0,0,60.95,0,0,0,0,5.64,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0
"4464",200703017121,2007,17,3,39.503345454546,113.6178,16972.64744868,0,0,0,0,12.8,0,0,4.95,0.34,0,0,0,0.37,0,2.85,0,0,0,0,0,0.7,0,0,5.8,0,0,0,0
"4465",200703017122,2007,17,3,39.361684848485,179.5664,20698.826385,0,0,0,0,2460.45,0,0,117.92,3,0,0,0,0,0,1.7,0,0,0.36,0,46.45,0,0,27.05,4.15,0,13.55,0,0
"4466",200703017123,2007,17,3,38.944910606061,537.5022,19230.38142,1.75,0,0,0,0,0,0,150.5,0,0,0,0,1,0,0.7,0,0,0,0,17.1,0,0,0,1.2,2.85,0,0,0
"4467",200703017124,2007,17,3,38.868293939394,69.2812,12509.79948,0,0,0,0,0,0,0,0.44,1.45,0,0,0,0,0,13.41,0,0,0,0,0,5.48,0,0,5.65,0,0,0,0
"4468",200703017125,2007,17,3,38.748342424242,273.4226,16794.74502362,0,0,0,0,0,0,83.35,54.1,8.65,0,1.3,0,1.1,0,0,0,1,1.1,0,1.85,0,4.52,0,0,2.8,0,0,0
"4469",200703017126,2007,17,3,38.402436363636,603.3452,25948.64025,0,0,0,0,0,0,0,20.85,0,0,0,0,0,36.88,0,0,0,0,0,4.35,0,0,0,0,19.2,0,0,0
"4470",200703017127,2007,17,3,38.437471212121,129.2397,14120.353672,0,0,0,2.38,10.84,0,0.4,8.5,0.82,0,0.06,0,285.75,0,13.2,0,0,0,0,0,0,0,0,21.55,0,0,0,0
"4471",200703017128,2007,17,3,38.343172727273,120.3575,19540.68985638,0,0,0,0,439.1,0,0,10.15,1.75,0,0.94,0,651.4,0,35.15,0,0,0,0,15.2,0.3,0,0,194.7,0,3.25,0,0
"4472",200703017129,2007,17,3,38.2749091666665,146.0552,16448.45241,0,0,0,1.68,187.79,0,0.44,2,0,0,7.05,0,672,0,0,0,0,0,0,19.35,0,0,2.45,35.7,0,1.2,0,0
"4473",200703017130,2007,17,3,37.872689869281,88.4547,16074.65376,0,0,0,0,0,0,0,1,27,0,0,0,6.6,0,19.2,0,0,0,0,0,33.85,0,0,22.36,0,0,0,0
"4474",200703017131,2007,17,3,37.536985824629,82.0403,19411.24806232,0,0,0,0,0.5,0,0,35.7,9.2,0,0,0,1.05,0,13.55,0,0,0,0,0,52.45,0,0,2.6,0,0,0,0
"4475",200703017132,2007,17,3,37.299350653595,89.8292,17867.19641656,0,0,0,0,0,0,0,8.6,21.5,0,0,0,4.1,0,5.25,0,0,0,0,0,9.35,0,0,2.3,0,0,0,0
"4476",200703017133,2007,17,3,37.236898333333,108.0693,18769.9155,0,0,2.15,0,0.55,0,0,23.5,4.05,0,5,0.22,6.25,0,1.55,0,0,0,0,0,16.09,0,0,10.7,0,0,0,0
"4477",200703017136,2007,17,3,36.965094360248,214.5224,19340.598486,0,0,1.8,0,63.95,4,0,150,2.3,0,1.75,0,99.45,0,5.95,0,0,0,0,7.05,0,0,0,12.15,21.65,0,0,0
"4478",200703017137,2007,17,3,36.8945495833335,264.0128,15461.8074293,0,0,0,0,1,0,2.1,164.25,0.7,0,0.85,0,13.2,0,0.55,0,0,0,0,0,0,0,0,0,1,0,0,0
"4479",200703017138,2007,17,3,35.8103175,1200.5999,38185.5785083,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0
"4480",200703017139,2007,17,3,35.692038333333,1145.3229,30526.79988823,0,0,0,0,0,0,0,0,0,0,0,0,0,17.85,0,0,0,0,0,1.9,0,0,0,0,2.7,0,0,0
"4481",200703017140,2007,17,3,35.5694985294115,895.2006,21895.32218044,0,0,0,0,0,0,0,46.5,0,0,0,0,0,115.4,0,0,0,0,0,28.5,0,0,0,0,16.65,0,0,0
"4482",200703017141,2007,17,3,35.5766110816655,167.9154,18565.6639866,0,0,9.6,0,150,0,0,1.94,4.4,0,1.35,0.11,0,0,12.9,0,0,0,0,0,3.4,0,0.04,4.3,0,0,0,0
"4483",200703017142,2007,17,3,35.54470125,147.3331,18463.4138686,0,0,0,0,19.9,0,0,0.95,2.5,0,0.07,0.22,0,0,5.35,0,0,0,0,0,19.65,0,2,10.45,0,0,0,0
"4484",200703017143,2007,17,3,35.4284744082265,324.6088,18830.66535196,0,0,0,0,0.65,0,0,7.05,0,0,0,0,9.9,0,0,0,0,0,0,14.8,0,0,0,0.2,0,0,0,0
"4485",200703017144,2007,17,3,35.25510342931,736.6796,27975.7783359,0,0,0,0,0,0,0,28.7,0,0,0,0,0.65,79.37,0,0,0,0,0,33.6,0,0,0,0,16.53,0,0,0
"4486",200703017145,2007,17,3,35.3022929871955,1027.7655,30993.1026948,0,0,0,0,0,0,0,19.05,0,0,0,0,0,36.47,0,0,0,0,0,16.4,0,0,0,0,10.28,0,0,0
"4487",200703017146,2007,17,3,35.0166516666665,1073.4102,26565.3558936,0,0,0,0,0,0,0,7.3,0,0,0,0,0,30.96,0,0,0,0,0,25.35,0,0,0,0,5,0,0,0
"4488",200703017147,2007,17,3,35.220952124183,493.6107,21730.84587381,0,11.65,0,0,0,0,0,71.95,0,0,0,0,2.8,29.25,0,0,0,0,0,54.85,0,0,0,0,12.65,0,0,0
"4489",200703017148,2007,17,3,35.2197864379085,250.0537,18611.379921,0,0,0,0,7.8,0,0,11.3,0,0,0,0,16.85,0,1.6,0,0,0,0,7.2,0,0,0,1.1,0,0,0,0
"4490",200703017149,2007,17,3,35.184285902822,145.7278,18066.36422811,0,0,0,0,4.35,0.1,0,0.6,0,0,0.3,4.65,16.05,0,0.5,0,0,0,0,0.75,14.45,0,1.8,0,0,0,0,0
"4491",200703017150,2007,17,3,35.150457091409,334.405,20793.7660041,0,0,0,0,0,0,0.8,7.8,0,0,0,0,18.3,0,0,0,0,0,0,42.1,0,0,0,0.28,0.25,0,0,0
"4492",200703017151,2007,17,3,35.0473465686275,484.7918,19675.2662012,0,4.7,0,0,0,0,0,63.55,0,0,0,0,5.3,19.6,0,0,0,0,0,41.45,0,0,0,0,10.95,0,0,0
"4493",200703017152,2007,17,3,35.0432346167765,535.3563,21040.33741792,0,1.85,0,0,0,0,0,90.1,0,0,0,0,5.25,26.98,0,0,0,0,0,10.15,0,0,0,0,16.27,0,0,0
"4494",200703017153,2007,17,3,34.984390160733,525.7447,23663.86650459,0,4.2,0,0,0,0,0,150.4,0,0,0,0,4.6,31.6,0,0,0,0,0,24.2,0,0,0,0,12.55,0,0,0
"4495",200703017154,2007,17,3,35.012715529776,236.1237,18454.0779452,0,0,0,0,0.9,0,0.45,15.3,0,0,0,0,14.1,0,0,0,0,0,0,9.45,0,0,0,0.29,0,0,0,0
"4496",200703017155,2007,17,3,34.8310282278275,399.3523,18818.7301844,0,1.95,0,0,1.1,0,0,87.85,0,0,0,0,5.85,28.15,0,0,0,0,0,4.9,0,0,0,0,11.8,1.35,0,0
"4497",200703017156,2007,17,3,34.6193687908495,437.1385,15541.66605618,0,10.96,0,0,0,0,0,170.5,0,0,0,0,31.85,0,0,0,0,0,0,9.55,0,0,0,0,0.16,0,0,0
"4498",200703017157,2007,17,3,34.388846732026,248.0983,18825.8095443,0,0,0,0,0,0,0,1.4,0,0.2,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4499",200703017158,2007,17,3,34.394467372022,168.605,16713.89087379,0,0,0,0,0,0,0,0.16,1.1,0,0.35,0.6,2.15,0,1.2,0,0,0,0,0,6.75,0,0.04,0,0,0,0,0
"4500",200703017160,2007,17,3,33.922423039216,430.4511,20315.02339025,0,5.15,0,0,0,0,0,63,0,0,0,0,19,1.15,1.75,0,0,0,0,0,0,0,0,0,1.3,0,0,0
"4501",200703017161,2007,17,3,34.364305392157,441.1608,19135.90468539,0,0,0,0,0,0,0,21.7,0,0,0,0,12.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4502",200703017162,2007,17,3,34.3199056341765,93.9707,18934.51154122,0,0,0,0,0,0,0,0.25,1.55,1.65,0.07,10.296,0,0,0,0,0,0,0,0,7.6,0,1.9,0.24,0,0,0,0
"4503",200703017163,2007,17,3,34.2166510604845,168.7934,17622.64638684,0,0,0.79,0,28.96,0.3,0,1.4,6.55,10.1,42.7,1.3,0,0,2.15,0,0,0,0,0,8.85,0,0.04,1.75,0,0,0,0
"4504",200703017164,2007,17,3,33.824037301587,112.1689,16403.90923281,0,0,0.46,0,0,0,0,0,0,2.65,0.7,56.6,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0
"4505",200703017166,2007,17,3,33.77321291906,324.6029,20658.25934616,0,0,0,0,0,0,0,1.05,0.75,0,0,0,2.5,0,28.4,0,0,0,0,0,0,0,113.45,0,0,0,0,0
"4506",200703017167,2007,17,3,33.679633805608,143.008,15707.61269982,0,0,0,0,0.35,0.7,0,0.5,0,24.1,4.7,0,0,0,0.8,0,0,0,0,0,0.4,0,0,0,0,0,0,0
"4507",200703017168,2007,17,3,33.446508496732,1214.8358,33096.80077389,0,0,0,0,0,0,0,0,0,0,0,0,0,12.16,0,0,0,0,0,10.2,0,0,0,0,8.89,0,0,0
"4508",200703017169,2007,17,3,33.349293132534,1021.4196,22038.8508072,0,0,0,0,0,0,0,2.2,0,0,0,0,0,6.6,0,0,0,0,0,6.85,0,0,0,0,3.15,0,0,0
"4509",200703017170,2007,17,3,33.1993781045755,1125.1888,22679.0091,0,0,0,0,0,0,0,1.1,0,0,0,0,0,10.1,0,0,0,0,0,26.3,0,0,0,0,0.75,0,0,0
"4510",200703017171,2007,17,3,33.0287864927605,552.7964,15420.357531,0,6.2,0,0,0,0,0,0,0,0,0,0,0.85,8.85,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0
"4511",200703017174,2007,17,3,32.81858367763,1114.2744,32604.20721995,0,0,0,0,0,0,0,6.4,0,0,0,0,0,20.75,0,0,0,0,0,27,0,0,0,0,4.55,0,0,0
"4512",200703017176,2007,17,3,32.2859361428475,441.1451,16539.90790798,0,18.1,0,0,0,0,0,6.2,0,0,0,0,4.75,7.2,0,0,0,0,0,3,0,0,0,0,21.55,0,0,0
"4513",200703017177,2007,17,3,32.4616434640525,1108.7522,24172.1714124,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"4514",200703017178,2007,17,3,32.641583986928,871.2923,23804.39664108,0,0,0,0,0,0,0,6.5,0,0,0,0,0,12.1,0,0,0,0,0,32.2,0,0,0,0,7.8,0,0,0
"4515",200703017179,2007,17,3,32.8347573529415,623.6939,23205.7152786,0,0.6,0,0,0,0,0,4.25,0,0,0,0,0,3.95,0,0,0,0,0,1.4,0,0,0,0,5.7,0,0,0
"4516",200703017180,2007,17,3,32.97273627451,1212.1578,31439.84621622,0,0,0,0,0,0,0,1.05,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0
"4517",200703017181,2007,17,3,33.11600369199,691.0835,24312.0447171,0,0,0,0,0,0,0,8.05,0,0,0,0,0,15.21,0,0,0,0,0,1.6,0,0,0,0,11.39,0,0,0
"4518",200703017182,2007,17,3,33.56984932481,83.0253,14293.47567098,0,0,0,0,0.3,0,0,0,0.5,0.4,0,123.4,0,0,0,0,0,0,0,0,337.9,0,3.8,0,0,0,0,0
"4519",200703017183,2007,17,3,33.5436458330785,245.4907,15689.97931677,0,0,0,0,0,0,0,0,0.3,0,0.35,0,2.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4520",200703017184,2007,17,3,33.5413746093165,317.6604,19864.62036944,0,0,0,0,0,0,0,6.6,0,0.06,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0
"4521",200703017185,2007,17,3,33.56902875817,216.2747,20168.98409964,0,0,0,0,0,0,0,4.2,11.8,0.55,0.26,0,12.7,0,0,0,0,0,0,0,0.7,0,0,0,0.9,0,0,0
"4522",200703017186,2007,17,3,33.367935673011,491.327,16607.17002112,0,0,0,0,0,0,0,30.1,0,0,0,0,14.55,25.45,0,0,0,0,0,0,0,0,0,0,10.15,0,0,0
"4523",200703017187,2007,17,3,33.3556136737915,611.4413,23321.73280965,0,0,0,0,0,0,0,12.85,0,0,0,0,0,23.85,0,0,0,0,0,0,0,0,0,0,14.3,0,0,0
"4524",200703017188,2007,17,3,33.150839256964,399.1077,19830.53164568,0,0,0,0,0,0,0,11.35,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0,0
"4525",200703017189,2007,17,3,33.167559741111,583.5242,22004.98248202,0,0,0,0,0,0,0,5.95,0,0,0,0,3.5,25.75,0,0,0,0,0,0,0,0,0,0,16.85,0,0,0
"4526",200703017190,2007,17,3,33.051876633987,824.6659,22019.2807802,0,0,0,0,0,0,0,13.7,0,0,0,0,0,32.9,0,0,0,0,0,2.9,0,0,0,0,11.7,0,0,0
"4527",200703018002,2007,18,3,44.655455678194,1097.4314,22171.23596,0,0,0,0,0,0,0,0,0,0,0,0,0,110.1,0,0,0,0,0,7.35,0,0,0,0,2.2,0,0,0
"4528",200703018003,2007,18,3,44.7680436703435,478.2349,17174.44515387,0,5.7,0,0,0,0,0,179.95,0,0,0,0,3.85,4.25,0,0,0,0,0,16.95,0,0,0,0,12.5,0,0,0
"4529",200703018004,2007,18,3,44.93241457014,537.2518,17360.07672348,0,0,0,0,0,0,0,56.6,0,0,0,0,1.65,17.35,0,0,0,0,0,23.25,0,0,0,0,30.05,0,0,0
"4530",200703018005,2007,18,3,45.094135579083,341.1869,17916.829515,0,0,0,0,0,0,0,46.55,0,0,0,0,10.95,0,0,1,0,0.9,0,4,0,0,0,0,17.05,0,0,0
"4531",200703018006,2007,18,3,46.203116693574,766.4374,18320.1990048,0,0,0,0,0,0,0,3.1,0,0,0,0,0,52.3,0,0,0,0,0,17.05,0,0,0,0,0.45,0,0,0
"4532",200703018007,2007,18,3,46.258869771242,1056.0639,23175.67192996,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8,0,0,0,0,0,19.6,0,0,0,0,0,0,0,0
"4533",200703018008,2007,18,3,46.3625132352945,1108.1646,21687.50067619,0,0,0,0,0,0,0,0,0,0,0,0,0,54.95,0,0,0,0,0,35.8,0,0,0,0,10.6,0,0,0
"4534",200703018009,2007,18,3,46.457992156863,941.6353,25890.13102221,0,0,0,0,0,0,0,15.55,0,0,0,0,0,102.25,0,0,0,0,0,29.9,0,0,0,0,7.4,0,0,0
"4535",200703018010,2007,18,3,46.7117280326075,940.5975,32586.491045,0,0,0,0,0,0,0,0,0,0,0,0,0,94.9,0,0,0,0,0,15.85,0,0,0,0,4.45,0,0,0
"4536",200703018011,2007,18,3,46.705550015097,840.0714,26757.28086108,0,0,0,0,0,0,0,0,0,0,0,0,0,80.3,0,0,0,0,0,16.45,0,0,0,0,5.15,0,0,0
"4537",200703018012,2007,18,3,47.2286519607845,837.6746,22734.74319375,0,0,0,0,0,0,0,0.9,0,0,0,0,0,91.6,0,0,0,0,0,24.4,0,0,0,0,25.55,0,0,0
"4538",200703018013,2007,18,3,47.2543714592825,478.9982,18193.247676,0,0.3,0,0,0,0,0,41.4,0,0,0,0,3.6,2.95,0,0,0,0,0,4.65,0,0,0,0,11.05,0,0,0
"4539",200703018014,2007,18,3,48.134724796748,1152.1792,22680.20546106,0,0,0,0,0,0,0,0,0,0,0,0,0,110.35,0,0,0,0,0,85.85,0,0,0,0,15.2,0,0,0
"4540",200703018016,2007,18,3,48.2298153945605,128.8919,15524.3502,52.6,0,0,1.85,0,0,0,25,0,0,4.9,0,0,0,1.9,0,0,0,0,3.5,0,0,0,114.8,0,0,3.3,5.05
"4541",200703018017,2007,18,3,48.27105,105.6912,17036.5008,0.04,0,0,3.6,0,0,0,0.95,0,0,0,0,0,0,6,0,0,0,0,0,0.12,0,0,23.75,0,0,0,0
"4542",200703018018,2007,18,3,48.2550583333335,122.4476,17241.3793,8.43,0,0,0,0,0,0,22.05,0,1.8,12.15,0,0,0,11.25,0,0,1.1,0,0,0.56,0,0,18.15,0,0,0,1.75
"4543",200703018019,2007,18,3,48.1762924193365,300.9614,18428.34193227,19.54,0,0,0,0,0,0,401.04,0,0,0,0,67,0,0,0,0,0,0,20.7,0,0,0,0,36.05,0,0,0
"4544",200703018020,2007,18,3,48.0481634815895,147.0935,18633.41158924,158.97,0,20.4,0,0,0,0,30.6,0,0,2.45,0,0,0,0.6,0,0,0,0,2.7,0,0,0,49.5,0,0,0,34.35
"4545",200703018021,2007,18,3,47.802849002415,750.5913,17945.15925632,0,0,0,0,0,0,0,23.85,0,0,0,0,0,58.65,0,0,0,0,0,18.55,0,0,0,0,71.67,0,0,0
"4546",200703018022,2007,18,3,47.807809883597,467.1864,19803.52165,0,0,0,0,0,0,0,15.2,0,0,0,0,1.2,0,0,0,0,0,4.55,27.55,0,0,0,2.9,12.2,0,0,0
"4547",200703018023,2007,18,3,47.730804166667,179.4352,22242.98264339,14.9,0,0,0,0,0,23.4,32.09,1.2,0,0.55,0,0,0,3.1,10,0,0,0,7.05,0,0,0,110.4,0,0,0,68.4
"4548",200703018024,2007,18,3,47.7090983921065,715.9318,23269.816528,0,0,0,0,0,0,0,58.4,0,0,0,0,0,32.85,0,0,0,0,0,18.35,0,0,0,0,13.05,0,0,0
"4549",200703018025,2007,18,3,47.665026633987,680.575,16141.48393662,0,0,0,0,0,0,0,15.95,0,0,0,0,0.55,13.7,0,0,0,0,0,19.8,0,0,0,0,6.2,0,0,0
"4550",200703018026,2007,18,3,47.560917042608,497.5918,17655.63364551,0,0,0,0,0,0,0,85.4,0,0,0,0,3.75,2.4,0,0,0,0,0,1.85,0,0,0,0,5.25,0,0,0
"4551",200703018029,2007,18,3,47.257152370885,76.6455,13607.69349247,2.85,0,0,0,0,0,0,258.2,73.05,0,0,0,46.3,0,4.5,0,0,0,0,0,2.3,0,0,1,0,0,0,0
"4552",200703018030,2007,18,3,47.136388042667,95.8326,17131.9465528,8.75,0,0,0,0,0,0,38.25,18,0,0,0,110.05,0,2.75,0,0,0,0,0,0.25,0,0,56.25,0,0,0,0
"4553",200703018031,2007,18,3,47.1002333333335,123.2807,17313.25655738,47.35,0,0,0,0,0,0.22,38.76,0.75,0,0.67,0,1.25,0,0,0,0,0,0,2.35,0,0,0,2.27,0,0,0,0
"4554",200703018032,2007,18,3,47.032909862475,95.012,17403.92975208,22.1,0,0,0,0,0,0,136.65,15.4,0,0,0,127.35,0,11.15,0,0,0,0,2.4,0,0,0,25.55,0,0,0,2.6
"4555",200703018033,2007,18,3,46.5159023547175,83.6197,15171.911868,7.2,0,0,0,0,0,0.04,66.45,12.05,0,0,0,71.3,0,3.85,0,0,0,0,0,3.75,0,0,0.8,0,0,0,0
"4556",200703018034,2007,18,3,46.5824276600825,90.8274,14979.795445,6.1,0,0,0,0,0,0.04,22.4,11.8,0,0,0,260.65,0,1.4,0,0,0,0,4.75,1.3,0,0,0,0,0,0,0
"4557",200703018035,2007,18,3,46.567144436048,150.4179,16159.440085,21.7,0,0,5.15,0,0,0.8,218.6,0.35,0,2,0,0,0,0.75,0,0,0,0,14.75,0,0,0,1.45,19.95,0,0,0
"4558",200703018036,2007,18,3,46.5075391042665,647.1638,22316.56849919,0,0,0,0,0,0,0,42.5,0,0,0,0,0,22.5,0,0,0,0,0,72.65,0,0,0,0,24.05,0,0,0
"4559",200703018037,2007,18,3,46.45886700201,157.9171,17305.04052797,24.2,0,0,0,0,0,3.58,82.6,0,0,0.12,0,56.85,0,0,0,0,0,0,1.15,0,0,0,4.35,2.25,0,0,3.25
"4560",200703018038,2007,18,3,46.2668458333335,421.3391,17448.664464,24.7,0,0,0,0,0,0,130.25,0,0,0,0,0,0,0,0,0,0,0,51.1,0,0,0,0,101.4,0,0,0
"4561",200703018039,2007,18,3,45.955728431373,131.203,19257.0072525,19.4,0,0,0,0,0,1.35,55.75,0,0,0.04,0,18.55,0,2.9,0,0,0,0,10.55,0,0,0,0,0,0,0,0
"4562",200703018040,2007,18,3,45.8132929745265,156.5084,16466.9497752,21.3,0,0,0,0,0,0.08,12.2,0.4,0,0,0,16.2,0,0,0,0,0.3,0.6,7.65,0,0,0,0,0,0,0,0
"4563",200703018041,2007,18,3,45.7700125,156.5795,17840.39676051,27.42,0,0,0,0,0,0,37.35,0,0,8.45,0,17.45,0,2.5,0,0,0,0,22.2,0,0,0,0,0,0,0,2.05
"4564",200703018042,2007,18,3,45.698664398472,103.3594,16071.48250101,1.65,0,0,0,0,0,0,4.55,9.85,0,0,0,183.05,0,12.7,0,0,0,0,0.55,7.5,0,0,0,0,0,0,0
"4565",200703018043,2007,18,3,45.564133333333,81.6617,13670.2268076,0,0,0,0.8,0,0,0,0.95,7.85,0,0,0,1,0,7.95,0,0,0,0,0,91,0,0,0,0,0,0,0
"4566",200703018044,2007,18,3,45.636174306843,144.8225,16349.6040269,24.35,0,0,0,0,0,0,55.25,0,0,1.5,0,37.55,0,10.7,0,0,0,0,6.75,0,0,0,0,0,0,0,0
"4567",200703018045,2007,18,3,45.3252359477125,548.629,17344.92671856,0,0,0,0,0,0,0,9.6,0,0,0,0,1.2,23.05,0,0,0,0,0,22.3,0,0,0,0,19.85,0,0,0
"4568",200703018046,2007,18,3,45.1061544966725,243.6571,16588.6006048,53.65,0,0,0,0,0,6.35,37.1,0,0,1.6,0,2.65,0,0,0.14,0,0,0,46.6,0,0,0,2.7,68.75,0,0,0
"4569",200703018047,2007,18,3,45.03345782023,247.1634,17120.18592,19.65,0,0,0,0,0,0.7,38.8,0,0,3.2,0,27.6,0,0,0.24,0,0.04,0,47.15,0,0.28,0,0,44.4,0,0,0
"4570",200703018048,2007,18,3,44.8779526544505,207.4638,18169.4886345,224.6,0,0,0,0,0,0.34,65.05,0,0,6.1,0,0.08,0,2.85,0,0,0,0,36.65,0,0,0,0,0.85,0,0,0
"4571",200703018049,2007,18,3,44.841972499535,75.37,15369.43735131,0,0,0,0,0,0,0,0.25,8.2,0,0,0,0,0,0.55,0,0,0,0,0,30.4,0,0,0,0,0,0,0.32
"4572",200703018050,2007,18,3,44.6544342248055,47.0559,11891.2417525,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0.32,0,0,0,0,0,19.05,0,0,0,0,0,0,0
"4573",200703018051,2007,18,3,44.693108333333,63.7203,14517.9332625,0,0,0,0,0,0,0,0.18,0.7,0,0,0,0,0,0.07,0,0,0,0,0,77.4,0,0,0,0,0,0,0
"4574",200703018052,2007,18,3,44.678087822806,88.538,14138.33480815,0,0,0,0,0,0,0,0.35,9.05,0,0,0,1.45,0,15.87,0,0,0,0,0,49.45,0,0,1.02,0,0,0,0
"4575",200703018053,2007,18,3,44.580797627078,296.6515,19875.89864,29.6,0,0,0,0,0,4.1,182.9,0,0,0,0,26.85,0,0,0.75,0,0,2.85,44.55,0,0,0,0,43.85,0,0,0
"4576",200703018054,2007,18,3,44.5121958333335,271.3103,17760.67731348,75.55,0,0,0,0,0,0,173.35,0,0,0,0,2.65,0,0,0,2.2,3.35,0,90.25,0,0.14,0,1.25,59.9,0,0,0
"4577",200703018055,2007,18,3,44.3772625,122.2146,16253.61366482,1.95,0,0,3.75,0,0,0,5.2,8.2,0,0,0,1.15,0,22.25,0,0,0,0,0,1.2,0,0,2.65,0,0,0,0
"4578",200703018056,2007,18,3,44.3213845231115,188.0713,14812.13086663,43.65,0,0,0,0,0,0,31.1,61.8,0,0.68,0,0,0,1.15,0,0,0.16,0,10.95,0,0.2,0,26.9,0,0,0,0
"4579",200703018057,2007,18,3,44.1846544867715,112.2847,14996.588801,0,0,0,0,0,0,0,111.75,36.6,0,2.35,0,607.75,0,3.85,0,0,0,0,3.35,4.6,0,0,0,0,0,0,0
"4580",200703018058,2007,18,3,44.2365166666665,69.7312,13500.16878,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,2.8,0,0,0,0,0,20,0,0,0,0,0,0,0
"4581",200703018059,2007,18,3,44.1790831886005,60.5553,13842.16949643,0,0,0,0,0,0,0,0.14,8.7,0,0,0,0,0,1.65,0,0,0,0,0,28.6,0,0,0.5,0,0,0,0
"4582",200703018060,2007,18,3,43.826207068491,123.6352,16970.97802092,7.8,0,0,0,0,0,0,111.83,19.25,0,4.25,0,16.35,0,5.7,0,0,0,0,7.65,0.14,0,0,3.95,0,0,0,0
"4583",200703018061,2007,18,3,43.849608875117,155.2849,19675.84809968,25.9,0,0,0,0,0,0,204.6,0,0,3.4,0,1.8,0,1.35,0,0,0,0,6.5,0,0,0,25.35,0,0,0,0
"4584",200703018062,2007,18,3,43.883928146552,239.1707,18357.88280658,15.2,0,0,0,0,0,7.25,88,0,0,0,0,48.15,0,0,0.2,0.24,0,0,39.45,0,0,0,18.65,9.6,1.35,0,0
"4585",200703018063,2007,18,3,43.816698729852,400.6293,22778.9484327,0,0.16,0,0,0,0,0,28.13,0,0,0,0,59.3,0,0,0,0,0,1.34,19.85,0,0,0,0,1.75,0,0,0
"4586",200703018064,2007,18,3,43.599781648406,971.6232,26637.62497164,0,0,0,0,0,0,0,21,0,0,0,0,0,125.5,0,0,0,0,0,36.75,0,0,0,0,4.85,0,0,0
